"GeneSymbol","Median","HL","LASSO","BestModel"
"SUSD2",1885.49679320231,1665.40214678024,1655.70418101718,"LASSO"
"SUSD5",1498.77614042291,1389.37734857994,1329.21429709012,"LASSO"
"SUV39H1",527.849858035387,504.208671787057,554.900807985231,"HL"
"SV2A",1532.76664643987,1274.7813912336,1268.14210002788,"LASSO"
"SVBP",860.175826961433,778.769742306414,750.351394834938,"LASSO"
"SYBU",753.529362267663,760.586858797105,753.368968348181,"LASSO"
"SYF2",604.980729451237,570.239264751803,518.569249589845,"LASSO"
"SYK",2015.93482254763,1888.35336954021,1852.63234657162,"LASSO"
"SYNC",1264.34918586096,1154.83442360299,1133.18388588959,"LASSO"
"SYNE3",1225.28962853885,1101.45901985684,1092.37460616308,"LASSO"
"SYNGAP1",622.61622373055,628.683382327502,610.442519593219,"LASSO"
"SYNGR1",620.166712351414,443.978944291355,444.653457012947,"HL"
"SYNJ2",890.590471735578,789.821363257489,790.49656630061,"HL"
"SYNPO2",1044.87009484896,866.315570995021,839.46100068346,"LASSO"
"SYP",1732.95506429671,1242.25277475056,1241.37826045585,"LASSO"
"SYS1",264.7416689868,238.617454976996,258.003567836039,"HL"
"SYT1",1680.57216542555,1486.86462907153,1439.43117284651,"LASSO"
"SYT7",814.498124293954,626.785080623589,NA,"HL"
"SYTL1",1476.84498239093,1230.59645079557,1227.77627030662,"LASSO"
"SYTL2",2124.84891607653,2037.35821306608,1999.90122485789,"LASSO"
"SYTL5",942.650880886905,927.603608826867,874.478449640016,"LASSO"
"SZT2",613.787259224438,624.36349903792,NA,"Median"
"TAB3",764.076920253943,708.840659002836,668.496297917551,"LASSO"
"TACSTD2",2598.48906794502,2532.13961390313,2510.1259430504,"LASSO"
"TADA1",339.445023003562,349.69204340623,355.57814743768,"Median"
"TADA2B",195.034074844836,204.563965175448,210.372107665428,"Median"
"TADA3",349.91878884646,354.362040573341,383.556507422476,"Median"
"TAF1",200.092718197408,195.507775111367,376.63408237258,"HL"
"TAF12",1033.79070614273,1042.52423009869,1032.53845933181,"LASSO"
"TAF1B",384.814692780682,389.957086351975,405.32830412912,"Median"
"TAF1C",531.842897694474,513.482142606,741.26992358548,"HL"
"TAF2",248.792916106315,125.748941496502,261.625811887482,"HL"
"TAF3",436.9195110178,439.842907460457,463.523810920184,"Median"
"TAF4",374.54749812157,322.428401304146,349.30560551485,"HL"
"TAF5L",295.073831897799,297.614831162302,268.499339883076,"LASSO"
"TAF6",69.0820999866527,81.8777519039479,109.437658400524,"Median"
"TAF6L",252.571408771718,245.451575108831,428.723436772711,"HL"
"TAF7",348.803187955048,313.317098693235,397.800034289023,"HL"
"TAF8",349.979969806546,312.456818008155,429.770613248124,"HL"
"TAF9",369.065889610641,374.798175477383,439.548386938801,"Median"
"TAF9B",849.212824714825,826.625840655744,797.61757076526,"LASSO"
"TAGLN3",1279.90529981833,976.328905099055,921.991273857833,"LASSO"
"TAMM41",569.78409319612,527.407876007665,551.614765822923,"HL"
"TANC1",670.403664675973,406.429446513798,409.086493660619,"HL"
"TANGO2",752.199265776469,724.667519717738,715.624079156056,"LASSO"
"TANGO6",404.446386415646,352.240425040244,347.864343814772,"LASSO"
"TANK",1109.75660638795,1018.34648693431,911.250862395849,"LASSO"
"TAOK1",370.651682966883,328.315162083434,372.713739479729,"HL"
"TAOK2",897.339192214931,840.075488158673,895.726611355484,"HL"
"TAPBPL",941.612155211394,804.839468095234,774.613877798717,"LASSO"
"TAPT1",630.133816452698,523.491729065428,539.422151812205,"HL"
"TARBP1",759.731656727778,704.266282951166,699.821665765861,"LASSO"
"TARBP2",359.08622106988,278.690671330069,384.254781779533,"HL"
"TARS3",559.969769548954,460.264274703833,524.297549128547,"HL"
"TASOR",244.067867683431,209.830719054481,346.601205273692,"HL"
"TASOR2",421.198842097563,405.78961583163,569.757936463252,"HL"
"TASP1",700.402884148388,557.398251693722,562.660379156602,"HL"
"TATDN2",394.013164836654,379.19066414012,278.354112964826,"LASSO"
"TATDN3",677.435452773644,478.50849657238,493.707740682287,"HL"
"TAX1BP1",1539.19800961796,1502.02028040521,1484.80084492866,"LASSO"
"TBC1D10A",668.45253014389,524.846913127343,520.588586833565,"LASSO"
"TBC1D12",441.199812751792,443.172431571031,433.674675115938,"LASSO"
"TBC1D17",615.493179084934,586.753499175231,581.389618289006,"LASSO"
"TBC1D2",1293.25192990467,1084.55904110373,1064.39582284745,"LASSO"
"TBC1D20",503.048197550071,414.910071757673,425.533652711435,"HL"
"TBC1D22B",516.267213120554,486.867761995247,NA,"HL"
"TBC1D23",339.962199640138,249.365158071229,326.200666806949,"HL"
"TBC1D2B",642.737715264126,487.636327897225,NA,"HL"
"TBC1D7",437.38609420599,363.555457526737,356.429738086,"LASSO"
"TBC1D8B",584.301908681587,539.204350761368,529.820396766013,"LASSO"
"TBC1D9",608.210774795064,623.846400395849,522.467331563715,"LASSO"
"TBC1D9B",598.675751123119,553.844954306599,540.992352033089,"LASSO"
"TBCEL",849.080292034079,753.997119338992,811.797026071835,"HL"
"TBCK",294.996545125836,298.490811422369,NA,"Median"
"TBK1",346.028274318563,316.727338661806,369.634286440789,"HL"
"TBL1X",434.187130149298,394.469735772511,460.850440141122,"HL"
"TBP",254.935700907867,228.864766518467,229.964809039345,"HL"
"TBRG1",361.813281036456,367.963820967789,NA,"Median"
"TBX3",1492.23323316201,1348.76248856399,1312.2335459606,"LASSO"
"TCAF2",762.72469264838,684.335631757907,679.77327823769,"LASSO"
"TCEA2",756.431772820728,693.181041845218,681.200512930593,"LASSO"
"TCEA3",1628.90332593531,1480.95856017444,1483.14111280499,"HL"
"TCEAL1",811.57736152976,758.244090942178,777.562467749202,"HL"
"TCEAL3",1778.4969763581,1716.52743155436,1664.15956902025,"LASSO"
"TCEAL4",1007.97552930022,942.08647542679,913.599908220402,"LASSO"
"TCEAL5",1635.35432187044,1694.84345145979,1532.9290964809,"LASSO"
"TCEANC2",320.389526682908,296.563460853872,294.970477945023,"LASSO"
"TCF20",623.885298990755,510.533524788513,728.208285955969,"HL"
"TCF3",1352.6588306077,1059.27042558037,930.174405003118,"LASSO"
"TCF4",2206.37978502602,1991.17898876008,1939.91082965547,"LASSO"
"TCF7L2",959.362113949764,935.924771270998,922.521713097661,"LASSO"
"TCHH",1268.01016843724,1211.27906249349,NA,"HL"
"TCHP",435.365093576547,429.157730641838,415.508030527713,"LASSO"
"TCL1A",2287.90324697805,1984.42278869818,NA,"HL"
"TCTN3",579.225319624839,513.337649472092,701.367538130712,"HL"
"TDG",551.249780774432,442.292832060205,463.602388748359,"HL"
"TDP1",602.689412686089,531.660886135836,424.266181972368,"LASSO"
"TDP2",742.365001637832,610.227984551757,614.204377178786,"HL"
"TDRD3",456.279624743721,312.908795672233,401.33613625624,"HL"
"TDRD7",1026.12570653116,807.456551458917,802.851630316344,"LASSO"
"TDRKH",863.135313052451,638.136626822052,722.546531530492,"HL"
"TEAD1",1268.91462010499,1178.77922003948,1184.69001668352,"HL"
"TEAD2",765.773385268833,746.777445377651,727.170864503435,"LASSO"
"TEAD3",746.336260863145,647.614665726243,646.359021139784,"LASSO"
"TEAD4",775.702226059674,622.829415342609,615.276849744669,"LASSO"
"TECPR1",510.759482859615,458.371454283015,465.105287409229,"HL"
"TECPR2",380.703874761959,351.454836020759,NA,"HL"
"TEFM",380.258809719128,369.660715288325,439.226255722049,"HL"
"TENM2",1293.22330939282,1198.57090472212,1185.40281091716,"LASSO"
"TENT2",308.136322287756,255.401087403762,258.399299726465,"HL"
"TEP1",565.003923516816,549.912932102029,581.557231712314,"HL"
"TEPSIN",416.449415162942,393.481257214326,441.856939731887,"HL"
"TERF1",285.48623357979,271.194164255123,276.699495791055,"HL"
"TERF2",556.774708095107,516.244964812801,579.072329563186,"HL"
"TESC",1520.10281655195,1384.28109471507,1364.62532387611,"LASSO"
"TEX15",522.665169542946,836.886195559189,749.51601762887,"Median"
"TEX2",693.283549126443,492.594737752552,543.424218402779,"HL"
"TEX30",481.730682158382,393.805251073386,393.629096833772,"LASSO"
"TFAP2A",1580.00483059076,1455.06816578187,1440.35776436217,"LASSO"
"TFAP2B",1522.88137044171,1463.38059563346,1298.83040294464,"LASSO"
"TFAP2C",1616.09359586058,1541.79783411181,1528.35190242416,"LASSO"
"TFAP4",778.755480697777,639.565520099228,769.010841918645,"HL"
"TFDP2",825.614813341384,827.255899478972,NA,"Median"
"TFE3",880.66250184369,872.705545215054,792.920160602892,"LASSO"
"TFEB",1114.36316164563,964.681278580704,970.149338721839,"HL"
"TFPI",1857.76780745809,1705.3581453713,1701.80467852395,"LASSO"
"TFPI2",1898.25192922355,1763.03962949495,1721.68332803872,"LASSO"
"TFPT",644.591951402287,643.386472766264,587.060850657162,"LASSO"
"TFR2",1128.33037247403,1043.41455151044,899.280840362219,"LASSO"
"TGFB1",1091.57469399027,981.572133677295,948.99374672968,"LASSO"
"TGFB2",1709.65532401316,1462.04226896795,1451.25302511125,"LASSO"
"TGFBI",2432.98631649212,2399.86634217937,2395.77495638508,"LASSO"
"TGFBR1",1038.16272986717,886.980306962786,879.903500016883,"LASSO"
"TGFBR2",1257.41161270475,1141.75327680311,1081.51069795766,"LASSO"
"TGFBR3",890.824265252493,715.592960091132,NA,"HL"
"TGFBRAP1",300.149353367376,291.234211299005,365.761113588491,"HL"
"TGIF1",597.724898146233,533.79889077761,617.13426818731,"HL"
"TGM5",1303.22848505872,1325.70287679962,1257.06022068283,"LASSO"
"TGS1",429.600876712073,264.998971284733,255.279056210495,"LASSO"
"THADA",427.135399439124,408.411606531304,414.245916555531,"HL"
"THAP12",193.705142906824,137.502139813836,259.27618762314,"HL"
"THAP4",785.943417454201,749.08685753191,739.13154213869,"LASSO"
"THBD",2154.8025243432,2037.51603723173,2005.12040211951,"LASSO"
"THBS2",2250.76373040544,2177.58077606769,2090.47956738099,"LASSO"
"THEM4",1288.25938241236,977.28801438547,981.625714208679,"HL"
"THEM6",721.052918923851,456.863572200137,464.03279275117,"HL"
"THNSL1",780.980267847374,588.111712222863,NA,"HL"
"THOC7",496.806954821009,499.591785908057,574.334648378597,"Median"
"THSD4",1466.50974672383,1390.05052986618,1343.36500421471,"LASSO"
"THTPA",968.479521657318,903.082705402642,800.421754679341,"LASSO"
"THUMPD2",418.98191239717,378.955964724661,382.693985785105,"HL"
"TIAM2",314.097296237714,325.733916864259,310.758335618166,"LASSO"
"TICAM2",539.539953095001,619.066065307056,668.718327384262,"Median"
"TICRR",514.77226826092,514.559898438434,517.445788307491,"HL"
"TIFA",992.736792738553,811.127110335195,793.287302378341,"LASSO"
"TIMM10B",526.884385557191,508.503638241931,506.889470666314,"LASSO"
"TIMM17B",560.737820967577,524.35403358478,513.971331546989,"LASSO"
"TIMM22",396.031038572001,397.974192905457,457.307859557549,"Median"
"TIMM29",362.808242367446,368.28633079677,405.998698251134,"Median"
"TIMMDC1",645.151089800796,503.733646916082,582.271149607286,"HL"
"TIMP2",1495.97097247997,1306.13003604037,1311.68864944308,"HL"
"TIMP3",1515.17195695821,1343.11224900268,1332.28756904237,"LASSO"
"TINAGL1",2034.94923894665,1975.27451024945,1979.6383945896,"HL"
"TINF2",127.669889051949,123.416624080418,122.031850006703,"LASSO"
"TJAP1",503.025420970942,498.621099863227,449.211006795529,"LASSO"
"TJP3",1667.45311878426,1534.05747109379,1529.70202098302,"LASSO"
"TK2",781.817060065032,726.05043842405,714.496131987639,"LASSO"
"TLCD3A",517.630495975452,411.025735585157,405.716189140214,"LASSO"
"TLCD4",987.636299593888,846.883779769149,836.299459989659,"LASSO"
"TLE1",855.803758980032,675.941336070513,686.857995195666,"HL"
"TLE4",588.031201973426,443.640233057351,522.588568465264,"HL"
"TLE5",537.311166042661,461.808878342349,586.987693130097,"HL"
"TLK1",206.723762699003,155.014491212202,152.792623942372,"LASSO"
"TLR3",1346.4936295827,1229.66206131107,1217.4904011879,"LASSO"
"TLR9",480.040941165204,702.914526543556,632.303680446573,"Median"
"TM2D1",281.584063581038,286.311636990502,241.592604024738,"LASSO"
"TM2D3",414.60607981152,374.662197242498,499.599245612551,"HL"
"TM7SF2",1043.13772173186,858.631612589556,849.54111187261,"LASSO"
"TMC4",1126.33064589431,1092.98538936368,1089.05998226735,"LASSO"
"TMCC1",465.433354290694,419.671528318789,388.03578126852,"LASSO"
"TMCC2",437.321135325821,511.07807964263,510.109248190575,"Median"
"TMCO3",1131.07312984587,966.111848232301,912.645110037558,"LASSO"
"TMCO6",219.925130093616,198.328309782385,NA,"HL"
"TMED3",822.147000313807,750.588903008502,799.58244094297,"HL"
"TMEM101",240.967457493413,208.213846062539,213.337810041942,"HL"
"TMEM102",651.449791764055,595.424566144509,573.093643928622,"LASSO"
"TMEM104",565.928203813278,550.327795291174,503.536443332842,"LASSO"
"TMEM120A",753.711363706891,601.907952300476,NA,"HL"
"TMEM120B",362.133778142628,365.634381640325,371.068103643879,"Median"
"TMEM126B",433.060117651937,417.094118575707,612.274165019825,"HL"
"TMEM127",578.612765272234,551.614060085072,538.989291043249,"LASSO"
"TMEM131",253.916592768563,257.92221558365,404.179295837608,"Median"
"TMEM131L",587.91202377696,447.748288017552,442.031754233198,"LASSO"
"TMEM132A",1093.44118910286,978.063185696712,971.171234470595,"LASSO"
"TMEM134",715.300295256077,647.908259480442,644.705155699221,"LASSO"
"TMEM135",706.817921905569,646.271837186293,684.951078357313,"HL"
"TMEM141",629.095356519626,526.652765604429,519.447781651883,"LASSO"
"TMEM147",766.127815600141,780.011923540892,777.46068079956,"Median"
"TMEM161A",478.414797601905,455.317817130238,471.467986011803,"HL"
"TMEM161B",268.524150555123,226.912929144003,250.228497103689,"HL"
"TMEM164",850.853289266383,771.980067853269,759.124248939969,"LASSO"
"TMEM167B",439.499965328244,346.525791893967,335.216525634791,"LASSO"
"TMEM168",487.873893771948,402.80032939384,NA,"HL"
"TMEM177",327.193352541189,279.882553259831,288.719303754845,"HL"
"TMEM179B",429.375943058915,371.059873333224,436.801365992976,"HL"
"TMEM181",576.331037064566,495.309803328111,577.534923858128,"HL"
"TMEM184B",448.887974627206,384.907987876652,413.880799880968,"HL"
"TMEM184C",404.499381421871,391.935563959372,397.403624100507,"HL"
"TMEM185B",544.502442913299,511.360191671684,508.378357933929,"LASSO"
"TMEM186",392.847282145717,338.474956085989,341.673235792324,"HL"
"TMEM199",579.421994931764,536.814016951308,531.054505450013,"LASSO"
"TMEM201",526.680250240034,415.384716274793,450.880519707326,"HL"
"TMEM208",368.728712206129,312.249423260591,313.550418192658,"HL"
"TMEM209",198.4579428251,206.499440149017,212.410236793057,"Median"
"TMEM222",291.044688459328,274.018320583731,285.813155135044,"HL"
"TMEM223",376.153449803403,294.290024761145,296.721783170842,"HL"
"TMEM230",669.428753453233,540.334361064925,593.670147204022,"HL"
"TMEM231",469.376297337382,426.620467219767,414.605325147478,"LASSO"
"TMEM237",637.179713782691,518.866386521265,554.422941503136,"HL"
"TMEM238",758.086046803711,736.67517473212,736.67517473212,"c(""HL"", ""LASSO"")"
"TMEM248",659.138011872696,617.29811058152,560.39793294997,"LASSO"
"TMEM258",145.133415613837,155.56933875313,171.391338849844,"Median"
"TMEM259",300.481483745875,295.991256578433,301.799399068414,"HL"
"TMEM30B",1283.10069853885,1229.05602020165,1211.2704133842,"LASSO"
"TMEM38B",521.303850161815,448.670897312508,538.522106802642,"HL"
"TMEM41A",510.341880134724,356.645382535189,461.67351658946,"HL"
"TMEM45B",904.817661846725,835.784922775199,798.1459737885,"LASSO"
"TMEM51",921.813350744516,789.376002185661,775.619343228546,"LASSO"
"TMEM62",512.683812145149,464.736758801372,428.360763518536,"LASSO"
"TMEM63A",1108.91124221266,993.66311057746,947.259763768347,"LASSO"
"TMEM63B",478.051050784923,367.503540121641,428.877015212581,"HL"
"TMEM65",1141.37412342596,838.208216841329,NA,"HL"
"TMEM67",510.312237740773,489.645602807711,480.235856901373,"LASSO"
"TMEM68",472.122824756851,359.485624048839,376.006008603259,"HL"
"TMEM87B",820.036304136213,722.140219353711,732.474291115787,"HL"
"TMEM9",679.07926909424,591.424018488736,569.45693756125,"LASSO"
"TMEM94",453.659883744323,436.769070980515,388.05658524422,"LASSO"
"TMEM97",674.98657813105,534.331313811684,680.882344659021,"HL"
"TMEM9B",537.546890912937,494.076121675313,659.014848301247,"HL"
"TMLHE",871.60381575759,765.268625764637,753.541457935162,"LASSO"
"TMOD1",1479.38004030153,1259.19113337651,1254.43290863251,"LASSO"
"TMOD2",1352.30284076492,1311.51379935753,1307.06395604453,"LASSO"
"TMPPE",334.700261749385,292.463504063808,408.731926403598,"HL"
"TMPRSS4",1347.65609938668,1281.68162059909,1163.15670716525,"LASSO"
"TMTC3",758.682668349347,619.5936355712,646.184504554405,"HL"
"TMUB1",556.746446854931,489.117564633004,NA,"HL"
"TMUB2",827.938951592316,765.448107961521,802.117900546571,"HL"
"TNC",2184.98995352084,2046.76971466203,1973.39765951095,"LASSO"
"TNFAIP3",1075.24796413351,912.812798175494,904.507447059403,"LASSO"
"TNFRSF10A",1163.82943759972,1004.58460800686,1001.34872050354,"LASSO"
"TNFRSF10D",1090.71774430466,978.227261958397,NA,"HL"
"TNFRSF12A",1013.64511606833,926.039998807757,912.347138513202,"LASSO"
"TNFRSF1A",791.382535699057,706.365382454259,728.749995173998,"HL"
"TNFRSF21",1302.11886342889,1198.20035355876,1148.30295211575,"LASSO"
"TNIK",1282.83821437146,1181.26841265863,1166.91650882446,"LASSO"
"TNIP1",1032.01927776543,972.582117071734,978.447456802211,"HL"
"TNIP2",879.602918622832,868.682294746283,866.524744316211,"LASSO"
"TNKS",471.858257948419,456.336941311108,443.274307446784,"LASSO"
"TNNC2",931.463379251446,949.524454024183,888.662687022921,"LASSO"
"TNRC18",395.776523793341,366.211714091849,438.672835523302,"HL"
"TNRC6A",418.747464122744,394.491535622158,497.627894725665,"HL"
"TNRC6C",624.797506302469,538.601658467931,533.847904920457,"LASSO"
"TNS4",1706.92021521064,1673.26356046957,1678.87668857596,"HL"
"TOMM40L",418.520145350505,378.016488856833,383.521820392765,"HL"
"TOMM6",502.62791570611,506.445846992906,581.706825395921,"Median"
"TOMM7",299.219534393217,306.913424906634,307.117795364038,"Median"
"TOP3A",413.636100616012,334.315495758338,325.115646842989,"LASSO"
"TOP3B",248.671080003249,249.809446618961,360.457686434264,"Median"
"TOPBP1",436.61609370748,387.628010160129,584.706727899802,"HL"
"TOPORS",256.902477685124,252.494561423013,247.505865984313,"LASSO"
"TOR1B",657.245981837841,515.671955403973,528.285904414863,"HL"
"TOR2A",447.510638572302,318.451611920117,349.467639100047,"HL"
"TOR3A",546.834602347318,484.224353733439,580.167225283419,"HL"
"TOR4A",1477.10696813004,1415.66128892578,1388.36663864369,"LASSO"
"TP53",1837.31448788343,1743.97865907715,1718.82034361734,"LASSO"
"TP53BP2",414.469789760206,338.27741955828,337.764450416331,"LASSO"
"TP53I11",1688.57428892957,1391.61901045343,1359.98391386886,"LASSO"
"TP63",1881.73717279495,1746.43227831583,1742.28305710814,"LASSO"
"TPCN1",837.500974576087,730.114803401028,811.222564530219,"HL"
"TPPP3",1952.32160976431,1772.2538641854,1730.29997100909,"LASSO"
"TPRG1L",696.470720758388,603.288833865834,584.267238616472,"LASSO"
"TPST1",975.257552892839,832.53435765624,NA,"HL"
"TPST2",829.016203926938,636.947634260755,633.86804953145,"LASSO"
"TRADD",752.049168836652,651.227981436354,622.17353494394,"LASSO"
"TRAF3",489.286382634307,437.578353294813,421.726183400011,"LASSO"
"TRAF3IP1",375.47045437131,332.975624595226,440.255894099434,"HL"
"TRAF4",994.726669327248,782.730603475031,788.431047048422,"HL"
"TRAF6",677.146900204142,579.574372696168,557.794688633676,"LASSO"
"TRAF7",498.17354118859,496.90468075198,492.13781620746,"LASSO"
"TRAM2",1039.05519010517,840.309106241606,842.260521991456,"HL"
"TRAPPC1",166.124628933794,175.193663904293,187.312667972122,"Median"
"TRAPPC10",273.933969661309,268.095671341202,347.117642558307,"HL"
"TRAPPC12",177.765552691963,187.880491141678,254.706638507441,"Median"
"TRAPPC13",321.584425184384,311.593593348641,311.271185813626,"LASSO"
"TRAPPC14",305.621434756649,272.467549597317,274.139716460562,"HL"
"TRAPPC2",289.834856184476,298.529857269664,304.075034714144,"Median"
"TRAPPC2L",250.911027223058,229.425613246415,265.549897383105,"HL"
"TRAPPC6A",640.50787146531,576.413862440835,576.507959210135,"HL"
"TRAPPC8",240.078423940646,166.616079980249,NA,"HL"
"TRERF1",916.579579596425,822.568046285181,826.209145818386,"HL"
"TREX1",1032.64355038265,855.970644361063,855.60314082978,"LASSO"
"TRIM11",364.481333808267,370.92581635034,435.537591053002,"Median"
"TRIM13",469.36228056148,393.302993526887,NA,"HL"
"TRIM14",836.007116704712,743.507146233919,773.968157366506,"HL"
"TRIM16",1358.5626840932,1171.49624318086,1167.72224961288,"LASSO"
"TRIM24",427.944660756165,309.405131513072,341.19038999106,"HL"
"TRIM27",512.027649393856,516.029429864973,514.542781061575,"Median"
"TRIM29",2429.27890952349,2197.96995939434,2203.88075603838,"HL"
"TRIM37",969.541705096578,985.729427317526,929.992907657096,"LASSO"
"TRIM38",751.983538317749,536.594954609108,534.401569186716,"LASSO"
"TRIM41",274.650147720079,278.742232358307,NA,"Median"
"TRIM44",1071.56675245157,806.026329998003,740.5580817307,"LASSO"
"TRIM5",681.930042889168,621.641840784466,617.267181174492,"LASSO"
"TRIM56",234.127424038774,183.421434562836,360.575375707793,"HL"
"TRIM65",649.209053386286,511.57207630887,512.815739449989,"HL"
"TRIM8",277.396229252403,258.790985910132,329.719322091388,"HL"
"TRIP11",511.206095831277,430.63880629434,466.041254708876,"HL"
"TRIP4",138.549856127596,118.347772468304,219.194717996072,"HL"
"TRIQK",999.031053575712,968.3895174672,968.200747482889,"LASSO"
"TRIT1",1500.77986919704,1488.57735559523,NA,"HL"
"TRMT10A",386.061077784641,309.65640356006,NA,"HL"
"TRMT11",993.831902728216,981.20328170585,NA,"HL"
"TRMT13",480.844595454653,440.961826407551,453.92751239098,"HL"
"TRMT2B",608.704692935948,602.696209160623,598.382935662228,"LASSO"
"TRMT5",264.91630276522,114.682930153045,159.584100749298,"HL"
"TRMT61A",378.5931091139,366.439945038017,442.806508060743,"HL"
"TRMT61B",586.998232555584,525.144638625941,541.59359955849,"HL"
"TRMU",529.984599143288,447.283270240917,520.561511648211,"HL"
"TRO",844.571381965806,829.555291938382,771.337038304069,"LASSO"
"TRPC1",264.855318039159,284.602631268424,288.040990248464,"Median"
"TRPM4",1124.05851250181,1053.4994860961,1033.36730583492,"LASSO"
"TRPM7",631.819452925324,627.787895112451,625.6638329068,"LASSO"
"TRPS1",1749.86249028034,1414.63656247023,1295.39064212683,"LASSO"
"TRPT1",490.553604643937,417.933787998245,404.619237018973,"LASSO"
"TRPV2",2099.90206332725,1909.59495244785,1854.42061173168,"LASSO"
"TRUB2",478.938655706664,482.963634711039,482.021727190551,"Median"
"TSC1",453.810512270502,385.467707378895,413.957018164611,"HL"
"TSC22D1",1418.51040973283,1393.42953350709,1378.04136215383,"LASSO"
"TSC22D2",939.003464044289,936.23460974358,902.988899671711,"LASSO"
"TSC22D3",1272.35351316943,1245.40656629699,1100.27843849406,"LASSO"
"TSEN2",361.440217977652,296.122271379465,310.604677207856,"HL"
"TSEN54",343.500981550378,303.021817461775,358.001553658139,"HL"
"TSKU",728.753302280542,601.998410171753,601.147961068818,"LASSO"
"TSPAN1",1300.38756457467,1187.18067974348,1183.86734184186,"LASSO"
"TSPAN10",629.354837523948,497.886862451432,481.766859121925,"LASSO"
"TSPAN13",953.56585070561,866.035483586194,862.539769758826,"LASSO"
"TSPAN15",1531.71537493475,1455.36252366682,1443.08825937952,"LASSO"
"TSPAN31",1132.38949718662,983.30777259413,888.493174719595,"LASSO"
"TSPAN4",947.638328838461,873.075005448154,874.295227886253,"HL"
"TSPAN8",2224.08028667324,2106.71953488743,2099.55219224032,"LASSO"
"TSPAN9",943.226502034675,813.170113530104,797.166925709629,"LASSO"
"TSPO",892.528705176934,790.548204176773,760.843763499483,"LASSO"
"TSPYL1",686.128549163662,675.469052193672,908.235492670353,"HL"
"TSR3",451.91352306301,426.856144604553,428.319264411699,"HL"
"TSSC4",389.199347453483,361.966798107624,445.42951941317,"HL"
"TSTD1",1800.7963760068,1693.53221519836,1596.93248854213,"LASSO"
"TTC12",406.204185925616,384.596168004665,380.299836466752,"LASSO"
"TTC13",229.548769757075,223.410495247716,348.995991913121,"HL"
"TTC14",371.442995508946,356.385807749927,356.148367953847,"LASSO"
"TTC17",1134.48640841539,1109.1644413752,1099.1070087877,"LASSO"
"TTC19",738.066028134179,494.889610209376,627.234822274644,"HL"
"TTC21B",394.648433478237,380.196095693967,374.927176835244,"LASSO"
"TTC26",368.550648370535,334.326180905585,339.898334937763,"HL"
"TTC28",856.562792840341,742.82213456155,735.829226329171,"LASSO"
"TTC30A",375.913228932052,330.795115682995,339.079628483729,"HL"
"TTC33",793.246014355124,717.527181322224,726.855867815069,"HL"
"TTC39B",621.899551044967,502.304297970788,491.574074793008,"LASSO"
"TTC39C",876.040909886482,766.183730417831,757.54261147371,"LASSO"
"TTC5",342.07326188187,225.710819570015,256.409833888445,"HL"
"TTC7A",633.552407313942,550.733247724712,556.485820363537,"HL"
"TTC7B",701.173480117322,638.171309561499,622.363293683466,"LASSO"
"TTC9",988.224139992808,907.753586836457,827.007026423235,"LASSO"
"TTC9C",444.086233644574,351.753961495182,339.673439015844,"LASSO"
"TTF1",367.991468175756,355.080515088239,485.914684521591,"HL"
"TTI2",297.802234490908,260.383685157945,324.655709577111,"HL"
"TTK",542.735177131762,465.431393509284,500.629511558695,"HL"
"TTL",678.888944623089,646.496775649068,628.351455436564,"LASSO"
"TTN",1225.2471118532,1124.31194359816,1035.35539066427,"LASSO"
"TTPAL",472.81648236563,382.157761370802,466.277195639745,"HL"
"TUBA1B",532.964905309218,489.274412649497,488.833437121551,"LASSO"
"TUBA3C",1070.26904208036,1148.88164180625,1048.02010932239,"LASSO"
"TUBE1",366.816557562047,317.993989770084,329.982685413031,"HL"
"TUBG2",208.154098682368,294.520637911531,286.048970895178,"Median"
"TUBGCP4",448.813635187694,464.662712299761,NA,"Median"
"TUBGCP5",445.375277133329,457.25716382522,446.378358784949,"Median"
"TUBGCP6",372.298909577126,379.963421068328,375.551037664436,"Median"
"TUFM",394.790098606194,305.34330455769,406.935548555924,"HL"
"TUFT1",1192.77722464332,1050.82134318311,1026.04122213177,"LASSO"
"TULP3",507.421379337004,410.749738717657,426.149333738765,"HL"
"TUSC1",612.696974915444,475.400009650542,467.198278333677,"LASSO"
"TUSC2",485.113760777868,435.015672250922,477.414264160971,"HL"
"TUSC3",1271.26041359459,1150.50829660385,1131.71765437334,"LASSO"
"TUT1",459.466305832313,417.611383830776,NA,"HL"
"TUT4",476.102243581756,373.698502781502,490.338078924892,"HL"
"TUT7",462.960532267106,345.939889811105,409.222988798653,"HL"
"TVP23C",521.136871610404,509.004555807583,481.228323515341,"LASSO"
"TWNK",569.400280922141,567.040578687467,561.924552922852,"LASSO"
"TXNDC11",543.310249540989,475.781148400541,470.808122274273,"LASSO"
"TXNDC15",490.818498224677,441.73767975331,500.188447335423,"HL"
"TXNIP",1437.76314476926,1357.35569753748,1351.80160405341,"LASSO"
"TXNL4B",509.021076801359,471.084225446248,446.801573325217,"LASSO"
"TXNRD3",419.821284182426,338.817638309333,338.882888832344,"HL"
"TYK2",599.822868955583,524.987186211085,515.314472483484,"LASSO"
"TYMP",1833.10850761836,1632.15809937551,1592.87264366661,"LASSO"
"TYR",2110.20617302698,2111.09041033015,NA,"Median"
"TYSND1",805.114158702803,754.937024304564,731.146495304447,"LASSO"
